datum_snapshot,datum_slot,uhrzeit_slot,dauer_minuten,court,preis,status,tage_im_voraus
2026-05-27T09:55:01,2026-05-28,08:00,90,Outdoor 4,36.0,frei,1
2026-05-27T09:55:01,2026-05-28,08:00,150,Outdoor 4,60.0,frei,1
2026-05-27T09:55:01,2026-05-28,08:30,60,Outdoor 4,24.0,frei,1
2026-05-27T09:55:01,2026-05-28,08:30,120,Outdoor 4,48.0,frei,1
2026-05-27T09:55:01,2026-05-28,09:00,90,Outdoor 4,36.0,frei,1
2026-05-27T09:55:01,2026-05-28,09:30,60,Outdoor 4,24.0,frei,1
2026-05-27T09:55:01,2026-05-28,11:30,60,Outdoor 4,24.0,frei,1
2026-05-27T09:55:01,2026-05-28,11:30,120,Outdoor 4,48.0,frei,1
2026-05-27T09:55:01,2026-05-28,12:30,60,Outdoor 4,24.0,frei,1
2026-05-27T09:55:01,2026-05-28,08:00,60,Indoor 4,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,08:00,90,Indoor 4,45.0,frei,1
2026-05-27T09:55:01,2026-05-28,08:00,120,Indoor 4,60.0,frei,1
2026-05-27T09:55:01,2026-05-28,09:00,60,Indoor 4,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,09:00,90,Indoor 4,45.0,frei,1
2026-05-27T09:55:01,2026-05-28,09:00,120,Indoor 4,60.0,frei,1
2026-05-27T09:55:01,2026-05-28,09:30,60,Indoor 4,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,09:30,90,Indoor 4,45.0,frei,1
2026-05-27T09:55:01,2026-05-28,09:30,120,Indoor 4,60.0,frei,1
2026-05-27T09:55:01,2026-05-28,10:00,60,Indoor 4,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,10:00,90,Indoor 4,45.0,frei,1
2026-05-27T09:55:01,2026-05-28,10:00,120,Indoor 4,60.0,frei,1
2026-05-27T09:55:01,2026-05-28,10:30,60,Indoor 4,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,10:30,90,Indoor 4,45.0,frei,1
2026-05-27T09:55:01,2026-05-28,10:30,120,Indoor 4,60.0,frei,1
2026-05-27T09:55:01,2026-05-28,11:00,60,Indoor 4,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,11:00,90,Indoor 4,45.0,frei,1
2026-05-27T09:55:01,2026-05-28,11:00,120,Indoor 4,60.0,frei,1
2026-05-27T09:55:01,2026-05-28,11:30,60,Indoor 4,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,11:30,90,Indoor 4,45.0,frei,1
2026-05-27T09:55:01,2026-05-28,11:30,120,Indoor 4,60.0,frei,1
2026-05-27T09:55:01,2026-05-28,12:00,60,Indoor 4,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,12:00,90,Indoor 4,45.0,frei,1
2026-05-27T09:55:01,2026-05-28,12:00,120,Indoor 4,60.0,frei,1
2026-05-27T09:55:01,2026-05-28,12:30,60,Indoor 4,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,12:30,90,Indoor 4,45.0,frei,1
2026-05-27T09:55:01,2026-05-28,12:30,120,Indoor 4,60.0,frei,1
2026-05-27T09:55:01,2026-05-28,13:00,60,Indoor 4,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,13:00,90,Indoor 4,45.0,frei,1
2026-05-27T09:55:01,2026-05-28,13:30,60,Indoor 4,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,13:30,120,Indoor 4,60.0,frei,1
2026-05-27T09:55:01,2026-05-28,14:00,90,Indoor 4,45.0,frei,1
2026-05-27T09:55:01,2026-05-28,14:30,60,Indoor 4,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,23:00,60,Indoor 4,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,08:00,60,Single Indoor,22.0,frei,1
2026-05-27T09:55:01,2026-05-28,08:00,90,Single Indoor,33.0,frei,1
2026-05-27T09:55:01,2026-05-28,09:00,90,Single Indoor,33.0,frei,1
2026-05-27T09:55:01,2026-05-28,09:30,60,Single Indoor,22.0,frei,1
2026-05-27T09:55:01,2026-05-28,13:00,60,Single Indoor,22.0,frei,1
2026-05-27T09:55:01,2026-05-28,13:00,120,Single Indoor,44.0,frei,1
2026-05-27T09:55:01,2026-05-28,14:00,60,Single Indoor,22.0,frei,1
2026-05-27T09:55:01,2026-05-28,18:30,90,Single Indoor,45.0,frei,1
2026-05-27T09:55:01,2026-05-28,22:00,60,Single Indoor,26.0,frei,1
2026-05-27T09:55:01,2026-05-28,22:00,120,Single Indoor,48.0,frei,1
2026-05-27T09:55:01,2026-05-28,23:00,60,Single Indoor,22.0,frei,1
2026-05-27T09:55:01,2026-05-28,10:00,60,2a814736-d933-4638-9e80-70b394a417dc,24.0,frei,1
2026-05-27T09:55:01,2026-05-28,10:00,120,2a814736-d933-4638-9e80-70b394a417dc,48.0,frei,1
2026-05-27T09:55:01,2026-05-28,11:00,60,2a814736-d933-4638-9e80-70b394a417dc,24.0,frei,1
2026-05-27T09:55:01,2026-05-28,08:00,60,Indoor 2,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,08:00,120,Indoor 2,60.0,frei,1
2026-05-27T09:55:01,2026-05-28,09:00,60,Indoor 2,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,11:30,60,Indoor 2,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,11:30,90,Indoor 2,45.0,frei,1
2026-05-27T09:55:01,2026-05-28,11:30,120,Indoor 2,60.0,frei,1
2026-05-27T09:55:01,2026-05-28,12:30,60,Indoor 2,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,12:30,90,Indoor 2,45.0,frei,1
2026-05-27T09:55:01,2026-05-28,12:30,120,Indoor 2,60.0,frei,1
2026-05-27T09:55:01,2026-05-28,13:00,60,Indoor 2,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,13:00,90,Indoor 2,45.0,frei,1
2026-05-27T09:55:01,2026-05-28,13:00,120,Indoor 2,60.0,frei,1
2026-05-27T09:55:01,2026-05-28,13:30,60,Indoor 2,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,13:30,90,Indoor 2,45.0,frei,1
2026-05-27T09:55:01,2026-05-28,14:00,60,Indoor 2,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,14:00,120,Indoor 2,60.0,frei,1
2026-05-27T09:55:01,2026-05-28,14:30,90,Indoor 2,45.0,frei,1
2026-05-27T09:55:01,2026-05-28,15:00,60,Indoor 2,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,23:00,60,Indoor 2,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,09:00,60,Outdoor 2,24.0,frei,1
2026-05-27T09:55:01,2026-05-28,09:00,90,Outdoor 2,36.0,frei,1
2026-05-27T09:55:01,2026-05-28,09:00,120,Outdoor 2,48.0,frei,1
2026-05-27T09:55:01,2026-05-28,10:00,60,Outdoor 2,24.0,frei,1
2026-05-27T09:55:01,2026-05-28,10:00,120,Outdoor 2,48.0,frei,1
2026-05-27T09:55:01,2026-05-28,10:30,90,Outdoor 2,36.0,frei,1
2026-05-27T09:55:01,2026-05-28,11:00,60,Outdoor 2,24.0,frei,1
2026-05-27T09:55:01,2026-05-28,13:30,60,Outdoor 2,24.0,frei,1
2026-05-27T09:55:01,2026-05-28,13:30,120,Outdoor 2,48.0,frei,1
2026-05-27T09:55:01,2026-05-28,14:30,60,Outdoor 2,24.0,frei,1
2026-05-27T09:55:01,2026-05-28,09:30,60,Indoor 1,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,09:30,90,Indoor 1,45.0,frei,1
2026-05-27T09:55:01,2026-05-28,09:30,120,Indoor 1,60.0,frei,1
2026-05-27T09:55:01,2026-05-28,10:30,60,Indoor 1,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,10:30,90,Indoor 1,45.0,frei,1
2026-05-27T09:55:01,2026-05-28,10:30,120,Indoor 1,60.0,frei,1
2026-05-27T09:55:01,2026-05-28,11:00,60,Indoor 1,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,11:00,90,Indoor 1,45.0,frei,1
2026-05-27T09:55:01,2026-05-28,11:00,120,Indoor 1,60.0,frei,1
2026-05-27T09:55:01,2026-05-28,11:30,60,Indoor 1,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,11:30,90,Indoor 1,45.0,frei,1
2026-05-27T09:55:01,2026-05-28,11:30,120,Indoor 1,60.0,frei,1
2026-05-27T09:55:01,2026-05-28,12:00,60,Indoor 1,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,12:00,90,Indoor 1,45.0,frei,1
2026-05-27T09:55:01,2026-05-28,12:00,120,Indoor 1,60.0,frei,1
2026-05-27T09:55:01,2026-05-28,12:30,60,Indoor 1,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,12:30,90,Indoor 1,45.0,frei,1
2026-05-27T09:55:01,2026-05-28,12:30,120,Indoor 1,60.0,frei,1
2026-05-27T09:55:01,2026-05-28,13:00,60,Indoor 1,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,13:00,90,Indoor 1,45.0,frei,1
2026-05-27T09:55:01,2026-05-28,13:00,120,Indoor 1,60.0,frei,1
2026-05-27T09:55:01,2026-05-28,13:30,60,Indoor 1,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,13:30,90,Indoor 1,45.0,frei,1
2026-05-27T09:55:01,2026-05-28,14:00,60,Indoor 1,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,14:00,120,Indoor 1,60.0,frei,1
2026-05-27T09:55:01,2026-05-28,14:30,90,Indoor 1,45.0,frei,1
2026-05-27T09:55:01,2026-05-28,15:00,60,Indoor 1,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,23:00,60,Indoor 1,30.0,frei,1
2026-05-27T09:55:01,2026-05-28,10:00,60,Outdoor 1,24.0,frei,1
2026-05-27T09:55:01,2026-05-28,10:00,120,Outdoor 1,48.0,frei,1
2026-05-27T09:55:01,2026-05-28,11:00,60,Outdoor 1,24.0,frei,1
2026-05-27T09:55:01,2026-05-28,13:30,60,Outdoor 1,24.0,frei,1
2026-05-27T09:55:01,2026-05-28,13:30,120,Outdoor 1,48.0,frei,1
2026-05-27T09:55:01,2026-05-28,14:30,60,Outdoor 1,24.0,frei,1
2026-05-27T09:55:01,2026-05-29,08:00,60,Indoor 3,30.0,frei,2
2026-05-27T09:55:01,2026-05-29,10:30,60,Indoor 3,30.0,frei,2
2026-05-27T09:55:01,2026-05-29,10:30,90,Indoor 3,45.0,frei,2
2026-05-27T09:55:01,2026-05-29,10:30,120,Indoor 3,60.0,frei,2
2026-05-27T09:55:01,2026-05-29,11:30,60,Indoor 3,30.0,frei,2
2026-05-27T09:55:01,2026-05-29,11:30,90,Indoor 3,45.0,frei,2
2026-05-27T09:55:01,2026-05-29,11:30,120,Indoor 3,60.0,frei,2
2026-05-27T09:55:01,2026-05-29,12:00,60,Indoor 3,30.0,frei,2
2026-05-27T09:55:01,2026-05-29,12:00,90,Indoor 3,45.0,frei,2
2026-05-27T09:55:01,2026-05-29,12:00,120,Indoor 3,60.0,frei,2
2026-05-27T09:55:01,2026-05-29,12:30,60,Indoor 3,30.0,frei,2
2026-05-27T09:55:01,2026-05-29,12:30,90,Indoor 3,45.0,frei,2
2026-05-27T09:55:01,2026-05-29,13:00,60,Indoor 3,30.0,frei,2
2026-05-27T09:55:01,2026-05-29,13:00,120,Indoor 3,60.0,frei,2
2026-05-27T09:55:01,2026-05-29,13:30,90,Indoor 3,45.0,frei,2
2026-05-27T09:55:01,2026-05-29,14:00,60,Indoor 3,30.0,frei,2
2026-05-27T09:55:01,2026-05-29,08:00,90,Outdoor 4,36.0,frei,2
2026-05-27T09:55:01,2026-05-29,08:30,60,Outdoor 4,24.0,frei,2
2026-05-27T09:55:01,2026-05-29,12:30,60,Outdoor 4,24.0,frei,2
2026-05-27T09:55:01,2026-05-29,12:30,120,Outdoor 4,48.0,frei,2
2026-05-27T09:55:01,2026-05-29,13:30,60,Outdoor 4,24.0,frei,2
2026-05-27T09:55:01,2026-05-29,08:00,60,Indoor 4,30.0,frei,2
2026-05-27T09:55:01,2026-05-29,12:00,60,Indoor 4,30.0,frei,2
2026-05-27T09:55:01,2026-05-29,14:30,60,Indoor 4,30.0,frei,2
2026-05-27T09:55:01,2026-05-29,14:30,120,Indoor 4,66.0,frei,2
2026-05-27T09:55:01,2026-05-29,15:30,60,Indoor 4,36.0,frei,2
2026-05-27T09:55:01,2026-05-29,23:00,60,Indoor 4,30.0,frei,2
2026-05-27T09:55:01,2026-05-29,08:00,60,Outdoor 3,24.0,frei,2
2026-05-27T09:55:01,2026-05-29,10:30,90,Outdoor 3,36.0,frei,2
2026-05-27T09:55:01,2026-05-29,13:00,90,Outdoor 3,36.0,frei,2
2026-05-27T09:55:01,2026-05-29,08:00,90,Outdoor 2,36.0,frei,2
2026-05-27T09:55:01,2026-05-29,08:30,60,Outdoor 2,24.0,frei,2
2026-05-27T09:55:01,2026-05-29,11:00,60,Outdoor 2,24.0,frei,2
2026-05-27T09:55:01,2026-05-29,11:00,120,Outdoor 2,48.0,frei,2
2026-05-27T09:55:01,2026-05-29,12:00,60,Outdoor 2,24.0,frei,2
2026-05-27T09:55:01,2026-05-29,08:00,60,Indoor 2,30.0,frei,2
2026-05-27T09:55:01,2026-05-29,12:00,60,Indoor 2,30.0,frei,2
2026-05-27T09:55:01,2026-05-29,12:00,90,Indoor 2,45.0,frei,2
2026-05-27T09:55:01,2026-05-29,12:00,120,Indoor 2,60.0,frei,2
2026-05-27T09:55:01,2026-05-29,13:00,60,Indoor 2,30.0,frei,2
2026-05-27T09:55:01,2026-05-29,13:00,90,Indoor 2,45.0,frei,2
2026-05-27T09:55:01,2026-05-29,13:00,120,Indoor 2,60.0,frei,2
2026-05-27T09:55:01,2026-05-29,13:30,60,Indoor 2,30.0,frei,2
2026-05-27T09:55:01,2026-05-29,13:30,90,Indoor 2,45.0,frei,2
2026-05-27T09:55:01,2026-05-29,14:00,60,Indoor 2,30.0,frei,2
2026-05-27T09:55:01,2026-05-29,14:00,120,Indoor 2,60.0,frei,2
2026-05-27T09:55:01,2026-05-29,14:30,90,Indoor 2,45.0,frei,2
2026-05-27T09:55:01,2026-05-29,15:00,60,Indoor 2,30.0,frei,2
2026-05-27T09:55:01,2026-05-29,08:00,60,Outdoor 1,24.0,frei,2
2026-05-27T09:55:01,2026-05-29,12:30,90,Outdoor 1,36.0,frei,2
